3347	-2.5	5e-10
3348	-2.5	5e-10
3349	-2.5	5e-10
3350	-2.5	5e-10
3351	-2.5	5e-10
3352	-2.5	5e-10
3353	-2.5	5e-10
3354	-2.5	5e-10
3355	-2.5	5e-10
3356	-2.5	5e-10
3357	-2.5	5e-10
3358	-2.5	5e-10
3359	-2.5	5e-10
3360	-2.5	5e-10
3361	-2.5	5e-10
3362	-2.5	5e-10
3363	-2.5	5e-10
3364	-2.5	5e-10
3365	-2.5	5e-10
3366	-2.5	5e-10
3367	-2.5	5e-10
3368	-2.5	5e-10
3369	-2.5	5e-10
3370	-2.5	5e-10
3371	-2.5	5e-10
3372	-2.5	5e-10
3373	-2.5	5e-10
3374	-2.5	5e-10
3375	-2.5	5e-10
3376	-2.5	5e-10
3377	-2.5	5e-10
3378	-2.5	5e-10
3379	-2.5	5e-10
3380	-2.5	5e-10
3381	-2.5	5e-10
3382	-2.5	5e-10
3383	-2.5	5e-10
3384	-2.5	5e-10
3385	-2.5	5e-10
3386	-2.5	5e-10
3387	-2.5	5e-10
3388	-2.5	5e-10
3389	-2.5	5e-10
3390	-2.5	5e-10
3391	-2.5	5e-10
3392	-2.5	5e-10
3393	-2.5	5e-10
3394	-2.5	5e-10
3395	-2.5	5e-10
3396	-2.5	5e-10
3397	-2.5	5e-10
3398	-2.5	5e-10
3399	-2.5	5e-10
3400	-2.5	5e-10
3401	-2.5	5e-10
3402	-2.5	5e-10
3403	-2.5	5e-10
3404	-2.5	5e-10
3405	-2.5	5e-10
3406	-2.5	5e-10
3407	-2.5	5e-10
3408	-2.5	5e-10
3409	-2.5	5e-10
3410	-2.5	5e-10
3411	-2.5	5e-10
3412	-2.5	5e-10
3413	-2.5	5e-10
3414	-2.5	5e-10
3415	-2.5	5e-10
3416	-2.5	5e-10
3417	-2.5	5e-10
3418	-2.5	5e-10
3419	-2.5	5e-10
3420	-2.5	5e-10
3421	-2.5	5e-10
3422	-2.5	5e-10
3423	-2.5	5e-10
3424	-2.5	5e-10
3425	-2.5	5e-10
3426	-2.5	5e-10
3427	-2.5	5e-10
3428	-2.5	5e-10
3429	-2.5	5e-10
3430	-2.5	5e-10
3431	-2.5	5e-10
3432	-2.5	5e-10
3433	-2.5	5e-10
3434	-2.5	5e-10
3435	-2.5	5e-10
3436	-2.5	5e-10
3437	-2.5	5e-10
3438	-2.5	5e-10
3439	-2.5	5e-10
3440	-2.5	5e-10
3441	-2.5	5e-10
3442	-2.5	5e-10
3443	-2.5	5e-10
3444	-2.5	5e-10
3445	-2.5	5e-10
3446	-2.5	5e-10
3447	-2.5	5e-10
3448	-2.5	5e-10
3449	-2.5	5e-10
3450	-2.5	5e-10
3451	-2.5	5e-10
3452	-2.5	5e-10
3453	-2.5	5e-10
3454	-2.5	5e-10
3455	-2.5	5e-10
3456	-2.5	5e-10
3457	-2.5	5e-10
3458	-2.5	5e-10
3459	-2.5	5e-10
3460	-2.5	5e-10
3461	-2.5	5e-10
3462	-2.5	5e-10
3463	-2.5	5e-10
3464	-2.5	5e-10
3465	-2.5	5e-10
3466	-2.5	5e-10
3467	-2.5	5e-10
3468	-2.5	5e-10
3469	-2.5	5e-10
3470	-2.5	5e-10
3471	-2.5	5e-10
3472	-2.5	5e-10
3473	-2.5	5e-10
3474	-2.5	5e-10
3475	-2.5	5e-10
3476	-2.5	5e-10
3477	-2.5	5e-10
3478	-2.5	5e-10
3479	-2.5	5e-10
3480	-2.5	5e-10
3481	-2.5	5e-10
3482	-2.5	5e-10
3483	-2.5	5e-10
3484	-2.5	5e-10
3485	-2.5	5e-10
3486	-2.5	5e-10
3487	-2.5	5e-10
3488	-2.5	5e-10
3489	-2.5	5e-10
3490	-2.5	5e-10
3491	-2.5	5e-10
3492	-2.5	5e-10
3493	-2.5	5e-10
3494	-2.5	5e-10
3495	-2.5	5e-10
3496	-2.5	5e-10
3497	-2.5	5e-10
3498	-2.5	5e-10
3499	-2.5	5e-10
3500	-2.5	5e-10
3501	-2.5	5e-10
3502	-2.5	5e-10
3503	-2.5	5e-10
3504	-2.5	5e-10
3505	-2.5	5e-10
3506	-2.5	5e-10
3507	-2.5	5e-10
3508	-2.5	5e-10
3509	-2.5	5e-10
3510	-2.5	5e-10
3511	-2.5	5e-10
3512	-2.5	5e-10
3513	-2.5	5e-10
3514	-2.5	5e-10
3515	-2.5	5e-10
3516	-2.5	5e-10
3517	-2.5	5e-10
3518	-2.5	5e-10
3519	-2.5	5e-10
3520	-2.5	5e-10
3521	-2.5	5e-10
3522	-2.5	5e-10
3523	-2.5	5e-10
3524	-2.5	5e-10
3525	-2.5	5e-10
3526	-2.5	5e-10
3527	-2.5	5e-10
3528	-2.5	5e-10
3529	-2.5	5e-10
3530	-2.5	5e-10
3531	-2.5	5e-10
3532	-2.5	5e-10
3533	-2.5	5e-10
3534	-2.5	5e-10
3535	-2.5	5e-10
3536	-2.5	5e-10
3537	-2.5	5e-10
3538	-2.5	5e-10
3539	-2.5	5e-10
3540	-2.5	5e-10
3541	-2.5	5e-10
3542	-2.5	5e-10
3543	-2.5	5e-10
3544	-2.5	5e-10
3545	-2.5	5e-10
3546	-3.0	5e-10
3547	-3.0	5e-10
3548	-3.0	5e-10
3549	-3.0	5e-10
3550	-3.0	5e-10
3551	-3.0	5e-10
3552	-3.0	5e-10
3553	-3.0	5e-10
3554	-3.0	5e-10
3555	-3.0	5e-10
3556	-3.0	5e-10
3557	-3.0	5e-10
3558	-3.0	5e-10
3559	-3.0	5e-10
3560	-3.0	5e-10
3561	-3.0	5e-10
3562	-3.0	5e-10
3563	-3.0	5e-10
3564	-3.0	5e-10
3565	-3.0	5e-10
3566	-3.0	5e-10
3567	-3.0	5e-10
3568	-3.0	5e-10
3569	-3.0	5e-10
3570	-3.0	5e-10
3571	-3.0	5e-10
3572	-3.0	5e-10
3573	-3.0	5e-10
3574	-3.0	5e-10
3575	-3.0	5e-10
3576	-3.0	5e-10
3577	-3.0	5e-10
3578	-3.0	5e-10
3579	-3.0	5e-10
3580	-3.0	5e-10
3581	-3.0	5e-10
3582	-3.0	5e-10
3583	-3.0	5e-10
3584	-3.0	5e-10
3585	-3.0	5e-10
3586	-3.0	5e-10
3587	-3.0	5e-10
3588	-3.0	5e-10
3589	-3.0	5e-10
3590	-3.0	5e-10
3591	-3.0	5e-10
3592	-3.0	5e-10
3593	-3.0	5e-10
3594	-3.0	5e-10
3595	-3.0	5e-10
3596	-3.0	5e-10
3597	-3.0	5e-10
3598	-3.0	5e-10
3599	-3.0	5e-10
3600	-3.0	5e-10
3601	-3.0	5e-10
3602	-3.0	5e-10
3603	-3.0	5e-10
3604	-3.0	5e-10
3605	-3.0	5e-10
3606	-3.0	5e-10
3607	-3.0	5e-10
3608	-3.0	5e-10
3609	-3.0	5e-10
3610	-3.0	5e-10
3611	-3.0	5e-10
3612	-3.0	5e-10
3613	-3.0	5e-10
3614	-3.0	5e-10
3615	-3.0	5e-10
3616	-3.0	5e-10
3617	-3.0	5e-10
3618	-3.0	5e-10
3619	-3.0	5e-10
3620	-3.0	5e-10
3621	-3.0	5e-10
3622	-3.0	5e-10
3623	-3.0	5e-10
3624	-3.0	5e-10
3625	-3.0	5e-10
3626	-3.0	5e-10
3627	-3.0	5e-10
3628	-3.0	5e-10
3629	-3.0	5e-10
3630	-3.0	5e-10
3631	-3.0	5e-10
3632	-3.0	5e-10
3633	-3.0	5e-10
3634	-3.0	5e-10
3635	-3.0	5e-10
3636	-3.0	5e-10
3637	-3.0	5e-10
3638	-3.0	5e-10
3639	-3.0	5e-10
3640	-3.0	5e-10
3641	-3.0	5e-10
3642	-3.0	5e-10
3643	-3.0	5e-10
3644	-3.0	5e-10
3645	-3.0	5e-10
3646	-3.0	5e-10
3647	-3.0	5e-10
3648	-3.0	5e-10
3649	-3.0	5e-10
3650	-3.0	5e-10
3651	-3.0	5e-10
3652	-3.0	5e-10
3653	-3.0	5e-10
3654	-3.0	5e-10
3655	-3.0	5e-10
3656	-3.0	5e-10
3657	-3.0	5e-10
3658	-3.0	5e-10
3659	-3.0	5e-10
3660	-3.0	5e-10
3661	-3.0	5e-10
3662	-3.0	5e-10
3663	-3.0	5e-10
3664	-3.0	5e-10
3665	-3.0	5e-10
3666	-3.0	5e-10
3667	-3.0	5e-10
3668	-3.0	5e-10
3669	-3.0	5e-10
3670	-3.0	5e-10
3671	-3.0	5e-10
3672	-3.0	5e-10
3673	-3.0	5e-10
3674	-3.0	5e-10
3675	-3.0	5e-10
3676	-3.0	5e-10
3677	-3.0	5e-10
3678	-3.0	5e-10
3679	-3.0	5e-10
3680	-3.0	5e-10
3681	-3.0	5e-10
3682	-3.0	5e-10
3683	-3.0	5e-10
3684	-3.0	5e-10
3685	-3.0	5e-10
3686	-3.0	5e-10
3687	-3.0	5e-10
3688	-3.0	5e-10
3689	-3.0	5e-10
3690	-3.0	5e-10
3691	-3.0	5e-10
3692	-3.0	5e-10
3693	-3.0	5e-10
3694	-3.0	5e-10
3695	-3.0	5e-10
3696	-3.0	5e-10
3697	-3.0	5e-10
3698	-3.0	5e-10
3699	-3.0	5e-10
3700	-3.0	5e-10
3701	-3.0	5e-10
3702	-3.0	5e-10
3703	-3.0	5e-10
3704	-3.0	5e-10
3705	-3.0	5e-10
3706	-3.0	5e-10
3707	-3.0	5e-10
3708	-3.0	5e-10
3709	-3.0	5e-10
3710	-3.0	5e-10
3711	-3.0	5e-10
3712	-3.0	5e-10
3713	-3.0	5e-10
3714	-3.0	5e-10
3715	-3.0	5e-10
3716	-3.0	5e-10
3717	-3.0	5e-10
3718	-3.0	5e-10
3719	-3.0	5e-10
3720	-3.0	5e-10
3721	-3.0	5e-10
3722	-3.0	5e-10
3723	-3.0	5e-10
3724	-3.0	5e-10
3725	-3.0	5e-10
3726	-3.0	5e-10
3727	-3.0	5e-10
3728	-3.0	5e-10
3729	-3.0	5e-10
3730	-3.0	5e-10
3731	-3.0	5e-10
3732	-3.0	5e-10
3733	-3.0	5e-10
3734	-3.0	5e-10
3735	-3.0	5e-10
3736	-3.0	5e-10
3737	-3.0	5e-10
3738	-3.0	5e-10
3739	-3.0	5e-10
3740	-3.0	5e-10
3741	-3.0	5e-10
3742	-3.0	5e-10
3743	-3.0	5e-10
3744	-3.0	5e-10
3745	-3.0	5e-10
3746	-3.0	5e-10
3747	-3.0	5e-10
3748	-3.0	5e-10
3749	-3.0	5e-10
3750	-3.0	5e-10
3751	-3.0	5e-10
3752	-3.0	5e-10
3753	-3.0	5e-10
3754	-3.0	5e-10
3755	-3.0	5e-10
3756	-3.0	5e-10
3757	-3.0	5e-10
3758	-3.0	5e-10
3759	-3.0	5e-10
3760	-3.0	5e-10
3761	-3.0	5e-10
3762	-3.0	5e-10
3763	-3.0	5e-10
3764	-3.0	5e-10
3765	-3.0	5e-10
3766	-3.0	5e-10
3767	-3.0	5e-10
3768	-3.0	5e-10
3769	-3.0	5e-10
3770	-3.0	5e-10
3771	-3.0	5e-10
3772	-3.0	5e-10
3773	-3.0	5e-10
3774	-3.0	5e-10
3775	-3.0	5e-10
3776	-3.0	5e-10
3777	-3.0	5e-10
3778	-3.0	5e-10
3779	-3.0	5e-10
3780	-3.0	5e-10
3781	-3.0	5e-10
3782	-3.0	5e-10
3783	-3.0	5e-10
3784	-3.0	5e-10
3785	-3.0	5e-10
3786	-3.0	5e-10
3787	-3.0	5e-10
3788	-3.0	5e-10
3789	-3.0	5e-10
3790	-3.0	5e-10
3791	-3.0	5e-10
3792	-3.0	5e-10
3793	-3.0	5e-10
3794	-3.0	5e-10
3795	-3.0	5e-10
3796	-3.0	5e-10
3797	-3.0	5e-10
3798	-3.0	5e-10
3799	-3.0	5e-10
3800	-3.0	5e-10
3801	-3.0	5e-10
3802	-3.0	5e-10
3803	-3.0	5e-10
3804	-3.0	5e-10
3805	-3.0	5e-10
3806	-3.0	5e-10
3807	-3.0	5e-10
3808	-3.0	5e-10
3809	-3.0	5e-10
3810	-3.0	5e-10
3811	-3.0	5e-10
3812	-3.0	5e-10
3813	-3.0	5e-10
3814	-3.0	5e-10
3815	-3.0	5e-10
3816	-3.0	5e-10
3817	-3.0	5e-10
3818	-3.0	5e-10
3819	-3.0	5e-10
3820	-3.0	5e-10
3821	-3.0	5e-10
3822	-3.0	5e-10
3823	-3.0	5e-10
3824	-3.0	5e-10
3825	-3.0	5e-10
3826	-3.0	5e-10
3827	-3.0	5e-10
3828	-3.0	5e-10
3829	-3.0	5e-10
3830	-3.0	5e-10
3831	-3.0	5e-10
3832	-3.0	5e-10
3833	-3.0	5e-10
3834	-3.0	5e-10
3835	-3.0	5e-10
3836	-3.0	5e-10
3837	-3.0	5e-10
3838	-3.0	5e-10
3839	-3.0	5e-10
3840	-3.0	5e-10
3841	-3.0	5e-10
3842	-3.0	5e-10
3843	-3.0	5e-10
3844	-3.0	5e-10
3845	-3.0	5e-10
3846	-3.0	5e-10
3847	-3.0	5e-10
3848	-3.0	5e-10
3849	-3.0	5e-10
3850	-3.0	5e-10
3851	-3.0	5e-10
3852	-3.0	5e-10
3853	-3.0	5e-10
3854	-3.0	5e-10
3855	-3.0	5e-10
3856	-3.0	5e-10
3857	-3.0	5e-10
3858	-3.0	5e-10
3859	-3.0	5e-10
3860	-3.0	5e-10
3861	-3.0	5e-10
3862	-3.0	5e-10
3863	-3.0	5e-10
3864	-3.0	5e-10
3865	-3.0	5e-10
3866	-3.0	5e-10
3867	-3.0	5e-10
3868	-3.0	5e-10
3869	-3.0	5e-10
3870	-3.0	5e-10
3871	-3.0	5e-10
3872	-3.0	5e-10
3873	-3.0	5e-10
3874	-3.0	5e-10
3875	-3.0	5e-10
3876	-3.0	5e-10
3877	-3.0	5e-10
3878	-3.0	5e-10
3879	-3.0	5e-10
3880	-3.0	5e-10
3881	-3.0	5e-10
3882	-3.0	5e-10
3883	-3.0	5e-10
3884	-3.0	5e-10
3885	-3.0	5e-10
3886	-3.0	5e-10
3887	-3.0	5e-10
3888	-3.0	5e-10
3889	-3.0	5e-10
3890	-3.0	5e-10
3891	-3.0	5e-10
3892	-3.0	5e-10
3893	-3.0	5e-10
3894	-3.0	5e-10
3895	-3.0	5e-10
3896	-3.0	5e-10
3897	-3.0	5e-10
3898	-3.0	5e-10
3899	-3.0	5e-10
3900	-3.0	5e-10
3901	-3.0	5e-10
3902	-3.0	5e-10
3903	-3.0	5e-10
3904	-3.0	5e-10
3905	-3.0	5e-10
3906	-3.0	5e-10
3907	-3.0	5e-10
3908	-3.0	5e-10
3909	-3.0	5e-10
3910	-3.0	5e-10
3911	-3.0	5e-10
3912	-3.0	5e-10
3913	-3.0	5e-10
3914	-3.0	5e-10
3915	-3.0	5e-10
3916	-3.0	5e-10
3917	-3.0	5e-10
3918	-3.0	5e-10
3919	-3.0	5e-10
3920	-3.0	5e-10
3921	-3.0	5e-10
3922	-3.0	5e-10
3923	-3.0	5e-10
3924	-3.0	5e-10
3925	-3.0	5e-10
3926	-3.0	5e-10
3927	-3.0	5e-10
3928	-3.0	5e-10
3929	-3.0	5e-10
3930	-3.0	5e-10
3931	-3.0	5e-10
3932	-3.0	5e-10
3933	-3.0	5e-10
3934	-3.0	5e-10
3935	-3.0	5e-10
3936	-3.0	5e-10
3937	-3.0	5e-10
3938	-3.0	5e-10
3939	-3.0	5e-10
3940	-3.0	5e-10
3941	-3.0	5e-10
3942	-3.0	5e-10
3943	-3.0	5e-10
3944	-3.0	5e-10
3945	-3.0	5e-10
3946	-3.0	5e-10
3947	-3.0	5e-10
3948	-3.0	5e-10
3949	-3.0	5e-10
3950	-3.0	5e-10
3951	-3.0	5e-10
3952	-3.0	5e-10
3953	-3.0	5e-10
3954	-3.0	5e-10
3955	-3.0	5e-10
3956	-3.0	5e-10
3957	-3.0	5e-10
3958	-3.0	5e-10
3959	-3.0	5e-10
3960	-3.0	5e-10
3961	-3.0	5e-10
3962	-3.0	5e-10
3963	-3.0	5e-10
3964	-3.0	5e-10
3965	-3.0	5e-10
3966	-3.0	5e-10
3967	-3.0	5e-10
3968	-3.0	5e-10
3969	-3.0	5e-10
3970	-3.0	5e-10
3971	-3.0	5e-10
3972	-3.0	5e-10
3973	-3.0	5e-10
3974	-3.0	5e-10
3975	-3.0	5e-10
3976	-3.0	5e-10
3977	-3.0	5e-10
3978	-3.0	5e-10
3979	-3.0	5e-10
3980	-3.0	5e-10
3981	-3.0	5e-10
3982	-3.0	5e-10
3983	-3.0	5e-10
3984	-3.0	5e-10
3985	-3.0	5e-10
3986	-3.0	5e-10
3987	-3.0	5e-10
3988	-3.0	5e-10
3989	-3.0	5e-10
3990	-3.0	5e-10
3991	-3.0	5e-10
3992	-3.0	5e-10
3993	-3.0	5e-10
3994	-3.0	5e-10
3995	-3.0	5e-10
3996	-3.0	5e-10
3997	-3.0	5e-10
3998	-3.0	5e-10
3999	-3.0	5e-10
4000	-3.0	5e-10
4001	-3.0	5e-10
4002	-3.0	5e-10
4003	-3.0	5e-10
4004	-3.0	5e-10
4005	-3.0	5e-10
4006	-3.0	5e-10
4007	-3.0	5e-10
4008	-3.0	5e-10
4009	-3.0	5e-10
4010	-3.0	5e-10
4011	-3.0	5e-10
4012	-3.0	5e-10
4013	-3.0	5e-10
4014	-3.0	5e-10
4015	-3.0	5e-10
4016	-3.0	5e-10
4017	-3.0	5e-10
4018	-3.0	5e-10
4019	-3.0	5e-10
4020	-3.0	5e-10
4021	-3.0	5e-10
4022	-3.0	5e-10
4023	-3.0	5e-10
4024	-3.0	5e-10
4025	-3.0	5e-10
4026	-3.0	5e-10
4027	-3.0	5e-10
4028	-3.0	5e-10
4029	-3.0	5e-10
4030	-3.0	5e-10
4031	-3.0	5e-10
4032	-3.0	5e-10
4033	-3.0	5e-10
4034	-3.0	5e-10
4035	-3.0	5e-10
4036	-3.0	5e-10
4037	-3.0	5e-10
4038	-3.0	5e-10
4039	-3.0	5e-10
4040	-3.0	5e-10
4041	-3.0	5e-10
4042	-3.0	5e-10
4043	-3.0	5e-10
4044	-3.0	5e-10
4045	-3.0	5e-10
4046	-3.0	5e-10
4047	-3.0	5e-10
4048	-3.0	5e-10
4049	-3.0	5e-10
4050	-3.0	5e-10
4051	-3.0	5e-10
4052	-3.0	5e-10
4053	-3.0	5e-10
4054	-3.0	5e-10
4055	-3.0	5e-10
4056	-3.0	5e-10
4057	-3.0	5e-10
4058	-3.0	5e-10
4059	-3.0	5e-10
4060	-3.0	5e-10
4061	-3.0	5e-10
4062	-3.0	5e-10
4063	-3.0	5e-10
4064	-3.0	5e-10
4065	-3.0	5e-10
4066	-3.0	5e-10
4067	-3.0	5e-10
4068	-3.0	5e-10
4069	-3.0	5e-10
4070	-3.0	5e-10
4071	-3.0	5e-10
4072	-3.0	5e-10
4073	-3.0	5e-10
4074	-3.0	5e-10
4075	-3.0	5e-10
4076	-3.0	5e-10
4077	-3.0	5e-10
4078	-3.0	5e-10
4079	-3.0	5e-10
4080	-3.0	5e-10
4081	-3.0	5e-10
4082	-3.0	5e-10
4083	-3.0	5e-10
4084	-3.0	5e-10
4085	-3.0	5e-10
4086	-3.0	5e-10
4087	-3.0	5e-10
4088	-3.0	5e-10
4089	-3.0	5e-10
4090	-3.0	5e-10
4091	-3.0	5e-10
4092	-3.0	5e-10
4093	-3.0	5e-10
4094	-3.0	5e-10
4095	-3.0	5e-10
4096	-3.0	5e-10
4097	-3.0	5e-10
4098	-3.0	5e-10
4099	-3.0	5e-10
4100	-3.0	5e-10
4101	-3.0	5e-10
4102	-3.0	5e-10
4103	-3.0	5e-10
4104	-3.0	5e-10
4105	-3.0	5e-10
4106	-3.0	5e-10
4107	-3.0	5e-10
4108	-3.0	5e-10
4109	-3.0	5e-10
4110	-3.0	5e-10
4111	-3.0	5e-10
4112	-3.0	5e-10
4113	-3.0	5e-10
4114	-3.0	5e-10
4115	-3.0	5e-10
4116	-3.0	5e-10
4117	-3.0	5e-10
4118	-3.0	5e-10
4119	-3.0	5e-10
4120	-3.0	5e-10
4121	-3.0	5e-10
4122	-3.0	5e-10
4123	-3.0	5e-10
4124	-3.0	5e-10
4125	-3.0	5e-10
4126	-3.0	5e-10
4127	-3.0	5e-10
4128	-3.0	5e-10
4129	-3.0	5e-10
4130	-3.0	5e-10
4131	-3.0	5e-10
4132	-3.0	5e-10
4133	-3.0	5e-10
4134	-3.0	5e-10
4135	-3.0	5e-10
4136	-3.0	5e-10
4137	-3.0	5e-10
4138	-3.0	5e-10
4139	-3.0	5e-10
4140	-3.0	5e-10
4141	-3.0	5e-10
4142	-3.0	5e-10
4143	-3.0	5e-10
4144	-3.0	5e-10
4145	-3.0	5e-10
4146	-3.0	5e-10
4147	-3.0	5e-10
4148	-3.0	5e-10
4149	-3.0	5e-10
4150	-3.0	5e-10
4151	-3.0	5e-10
4152	-3.0	5e-10
4153	-3.0	5e-10
4154	-3.0	5e-10
4155	-3.0	5e-10
4156	-3.0	5e-10
4157	-3.0	5e-10
4158	-3.0	5e-10
4159	-3.0	5e-10
4160	-3.0	5e-10
4161	-3.0	5e-10
4162	-3.0	5e-10
4163	-3.0	5e-10
4164	-3.0	5e-10
4165	-3.0	5e-10
4166	-3.0	5e-10
4167	-3.0	5e-10
4168	-3.0	5e-10
4169	-3.0	5e-10
4170	-3.0	5e-10
4171	-3.0	5e-10
4172	-3.0	5e-10
4173	-3.0	5e-10
4174	-3.0	5e-10
4175	-3.0	5e-10
4176	-3.0	5e-10
4177	-3.0	5e-10
4178	-3.0	5e-10
4179	-3.0	5e-10
4180	-3.0	5e-10
4181	-3.0	5e-10
4182	-3.0	5e-10
4183	-3.0	5e-10
4184	-3.0	5e-10
4185	-3.0	5e-10
4186	-3.0	5e-10
4187	-3.0	5e-10
4188	-3.0	5e-10
4189	-3.0	5e-10
4190	-3.0	5e-10
4191	-3.0	5e-10
4192	-3.0	5e-10
4193	-3.0	5e-10
4194	-3.0	5e-10
4195	-3.0	5e-10
4196	-3.0	5e-10
4197	-3.0	5e-10
4198	-3.0	5e-10
4199	-3.0	5e-10
4200	-3.0	5e-10
4201	-3.0	5e-10
4202	-3.0	5e-10
4203	-3.0	5e-10
4204	-3.0	5e-10
4205	-3.0	5e-10
4206	-3.0	5e-10
4207	-3.0	5e-10
4208	-3.0	5e-10
4209	-3.0	5e-10
4210	-3.0	5e-10
4211	-3.0	5e-10
4212	-3.0	5e-10
4213	-3.0	5e-10
4214	-3.0	5e-10
4215	-3.0	5e-10
4216	-3.0	5e-10
4217	-3.0	5e-10
4218	-3.0	5e-10
4219	-3.0	5e-10
4220	-3.0	5e-10
4221	-3.0	5e-10
4222	-3.0	5e-10
4223	-3.0	5e-10
4224	-3.0	5e-10
4225	-3.0	5e-10
4226	-3.0	5e-10
4227	-3.0	5e-10
4228	-3.0	5e-10
4229	-3.0	5e-10
4230	-3.0	5e-10
4231	-3.0	5e-10
4232	-3.0	5e-10
4233	-3.0	5e-10
4234	-3.0	5e-10
4235	-3.0	5e-10
4236	-3.0	5e-10
4237	-3.0	5e-10
4238	-3.0	5e-10
4239	-3.0	5e-10
4240	-3.0	5e-10
4241	-3.0	5e-10
4242	-3.0	5e-10
4243	-3.0	5e-10
4244	-3.0	5e-10
4245	-3.0	5e-10
4246	-3.0	5e-10
4247	-3.0	5e-10
4248	-3.0	5e-10
4249	-3.0	5e-10
4250	-3.0	5e-10
4251	-3.0	5e-10
4252	-3.0	5e-10
4253	-3.0	5e-10
4254	-3.0	5e-10
4255	-3.0	5e-10
4256	-3.0	5e-10
4257	-3.0	5e-10
4258	-3.0	5e-10
4259	-3.0	5e-10
4260	-3.0	5e-10
4261	-3.0	5e-10
4262	-3.0	5e-10
4263	-3.0	5e-10
4264	-3.0	5e-10
4265	-3.0	5e-10
4266	-3.0	5e-10
4267	-3.0	5e-10
4268	-3.0	5e-10
4269	-3.0	5e-10
4270	-3.0	5e-10
4271	-3.0	5e-10
4272	-3.0	5e-10
4273	-3.0	5e-10
4274	-3.0	5e-10
4275	-3.0	5e-10
4276	-3.0	5e-10
4277	-3.0	5e-10
4278	-3.0	5e-10
4279	-3.0	5e-10
4280	-3.0	5e-10
4281	-3.0	5e-10
4282	-3.0	5e-10
4283	-3.0	5e-10
4284	-3.0	5e-10
4285	-3.0	5e-10
4286	-3.0	5e-10
4287	-3.0	5e-10
4288	-3.0	5e-10
4289	-3.0	5e-10
4290	-3.0	5e-10
4291	-3.0	5e-10
4292	-3.0	5e-10
4293	-3.0	5e-10
4294	-3.0	5e-10
4295	-3.0	5e-10
4296	-3.0	5e-10
4297	-3.0	5e-10
4298	-3.0	5e-10
4299	-3.0	5e-10
4300	-3.0	5e-10
4301	-3.0	5e-10
4302	-3.0	5e-10
4303	-3.0	5e-10
4304	-3.0	5e-10
4305	-3.0	5e-10
4306	-3.0	5e-10
4307	-3.0	5e-10
4308	-3.0	5e-10
4309	-3.0	5e-10
4310	-3.0	5e-10
4311	-3.0	5e-10
4312	-3.0	5e-10
4313	-3.0	5e-10
4314	-3.0	5e-10
4315	-3.0	5e-10
4316	-3.0	5e-10
4317	-3.0	5e-10
4318	-3.0	5e-10
4319	-3.0	5e-10
4320	-3.0	5e-10
4321	-3.0	5e-10
4322	-3.0	5e-10
4323	-3.0	5e-10
4324	-3.0	5e-10
4325	-3.0	5e-10
4326	-3.0	5e-10
4327	-3.0	5e-10
4328	-3.0	5e-10
4329	-3.0	5e-10
4330	-3.0	5e-10
4331	-3.0	5e-10
4332	-3.0	5e-10
4333	-3.0	5e-10
4334	-3.0	5e-10
4335	-3.0	5e-10
4336	-3.0	5e-10
4337	-3.0	5e-10
4338	-3.0	5e-10
4339	-3.0	5e-10
4340	-3.0	5e-10
4341	-3.0	5e-10
4342	-3.0	5e-10
4343	-3.0	5e-10
4344	-3.0	5e-10
4345	-3.0	5e-10
4346	-3.0	5e-10
4347	-3.0	5e-10
4348	-3.0	5e-10
4349	-3.0	5e-10
4350	-3.0	5e-10
4351	-3.0	5e-10
4352	-3.0	5e-10
4353	-3.0	5e-10
4354	-3.0	5e-10
4355	-3.0	5e-10
4356	-3.0	5e-10
4357	-3.0	5e-10
4358	-3.0	5e-10
4359	-3.0	5e-10
4360	-3.0	5e-10
4361	-3.0	5e-10
4362	-3.0	5e-10
4363	-3.0	5e-10
4364	-3.0	5e-10
4365	-3.0	5e-10
4366	-3.0	5e-10
4367	-3.0	5e-10
4368	-3.0	5e-10
4369	-3.0	5e-10
4370	-3.0	5e-10
4371	-3.0	5e-10
4372	-3.0	5e-10
4373	-3.0	5e-10
4374	-3.0	5e-10
4375	-3.0	5e-10
4376	-3.0	5e-10
4377	-3.0	5e-10
4378	-3.0	5e-10
4379	-3.0	5e-10
4380	-3.0	5e-10
4381	-3.0	5e-10
4382	-3.0	5e-10
4383	-3.0	5e-10
4384	-3.0	5e-10
4385	-3.0	5e-10
4386	-3.0	5e-10
4387	-3.0	5e-10
4388	-3.0	5e-10
4389	-3.0	5e-10
4390	-3.0	5e-10
4391	-3.0	5e-10
4392	-3.0	5e-10
4393	-3.0	5e-10
4394	-3.0	5e-10
4395	-3.0	5e-10
4396	-3.0	5e-10
4397	-3.0	5e-10
4398	-3.0	5e-10
4399	-3.0	5e-10
4400	-3.0	5e-10
4401	-3.0	5e-10
4402	-3.0	5e-10
4403	-3.0	5e-10
4404	-3.0	5e-10
4405	-3.0	5e-10
4406	-3.0	5e-10
4407	-3.0	5e-10
4408	-3.0	5e-10
4409	-3.0	5e-10
4410	-3.0	5e-10
4411	-3.0	5e-10
4412	-3.0	5e-10
4413	-3.0	5e-10
4414	-3.0	5e-10
4415	-3.0	5e-10
4416	-3.0	5e-10
4417	-3.0	5e-10
4418	-3.0	5e-10
4419	-3.0	5e-10
4420	-3.0	5e-10
4421	-3.0	5e-10
4422	-3.0	5e-10
